ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire,wflow_code
05NB018,TATAGWA LAKE DRAIN NEAR WEYBURN,49.59986,-103.948,SK,UTC-06:00,4001023
05NB020,NICKLE LAKE NEAR WEYBURN,49.57539,-103.76928,SK,UTC-06:00,4001024
05NB021,SHORT CREEK NEAR ROCHE PERCEE,49.03125,-102.84961,SK,UTC-06:00,4001025
05NB032,RAFFERTY RESERVOIR NEAR ESTEVAN,49.14558,-103.09461,SK,UTC-06:00,4001026
05NB033,MOSELEY CREEK NEAR HALBRITE,49.49483,-103.62958,SK,UTC-06:00,4001027
05NB035,COOKE CREEK NEAR GOODWATER,49.35264,-103.61403,SK,UTC-06:00,4001028
05NB036,SOURIS RIVER BELOW RAFFERTY RESERVOIR,49.14339,-103.08311,SK,UTC-06:00,4001029
05NB038,BOUNDARY RESERVOIR DIVERSION CANAL NEAR ESTEVAN,49.14817,-103.11214,SK,UTC-06:00,4001030
05NB040,SOURIS RIVER NEAR RALPH,49.53122,-103.6775,SK,UTC-06:00,4001031
05NB041,ROUGHBARK CREEK ABOVE RAFFERTY RESERVOIR,49.46417,-103.68444,SK,UTC-06:00,4001032
05NC002,MOOSE MOUNTAIN LAKE (RESERVOIR) NEAR CORNING,49.89253,-103.03044,SK,UTC-06:00,4001033
05ND010,MOOSE MOUNTAIN CREEK ABOVE GRANT DEVINE LAKE,49.52278,-102.17194,SK,UTC-06:00,4001034
05ND011,SHEPHERD CREEK NEAR ALAMEDA,49.347,-102.25575,SK,UTC-06:00,4001035
05ND012,GRANT DEVINE LAKE NEAR ALAMEDA,49.259,-102.23078,SK,UTC-06:00,4001036
05ND013,MOOSE MOUNTAIN CREEK BELOW GRANT DEVINE LAKE,49.24803,-102.22931,SK,UTC-06:00,4001037
05NE002,MOOSOMIN LAKE NEAR MOOSOMIN,50.05008,-101.69003,SK,UTC-06:00,4001038
05NE003,PIPESTONE CREEK ABOVE MOOSOMIN LAKE,50.15219,-101.83703,SK,UTC-06:00,4001039
05NF001,SOURIS RIVER AT MELITA,49.26667,-100.97708,MB,UTC-06:00,4001040
05NF002,ANTLER RIVER NEAR MELITA,49.05727,-101.04892,MB,UTC-06:00,4001041
05NF006,LIGHTNING CREEK NEAR CARNDUFF,49.22106,-101.71897,SK,UTC-06:00,4001042
05NF007,GAINSBOROUGH CREEK NEAR LYLETON,49.09499,-101.183,MB,UTC-06:00,4001043
05NF008,GRAHAM CREEK NEAR MELITA,49.26261,-100.99808,MB,UTC-06:00,4001044
05NG001,SOURIS RIVER AT WAWANESA,49.59694,-99.67864,MB,UTC-06:00,4001045
05NG003,PIPESTONE CREEK NEAR PIPESTONE,49.59603,-100.96286,MB,UTC-06:00,4001046
05NG007,PLUM CREEK NEAR SOURIS,49.62583,-100.30342,MB,UTC-06:00,4001047
05NG012,ELGIN CREEK NEAR SOURIS,49.59025,-100.23569,MB,UTC-06:00,4001048
05NG019,STONY CREEK NEAR BROOMHILL,49.39807,-101.09886,MB,UTC-06:00,4001049
05NG020,MEDORA CREEK NEAR NAPINKA,49.32583,-100.70369,MB,UTC-06:00,4001050
05NG021,SOURIS RIVER AT SOURIS,49.61969,-100.24594,MB,UTC-06:00,4001051
05NG023,WHITEWATER LAKE NEAR BOISSEVAIN,49.22264,-100.26264,MB,UTC-06:00,4001052
05NG024,PIPESTONE CREEK NEAR THE SASKATCHEWAN BOUNDARY,49.84175,-101.39778,MB,UTC-06:00,4001053
05OA001,PEMBINA RIVER NORTH OF KILLARNEY,49.22097,-99.72058,MB,UTC-06:00,4001054
05OA006,LONG RIVER NEAR HOLMFIELD,49.13814,-99.48126,MB,UTC-06:00,4001055
05OA007,BADGER CREEK NEAR CARTWRIGHT,49.12142,-99.33719,MB,UTC-06:00,4001056
05OA010,PEMBINA RIVER ABOVE LORNE LAKE,49.26347,-99.46403,MB,UTC-06:00,4001057
05OA019,BONE LAKE OUTLET NEAR NINETTE,49.42114,-99.63731,MB,UTC-06:00,4001058
05OB001,PEMBINA RIVER NEAR LA RIVIERE,49.23206,-98.67939,MB,UTC-06:00,4001059
05OB007,PEMBINA RIVER NEAR WINDYGATES,49.03142,-98.27743,MB,UTC-06:00,4001060
05OB010,CYPRESS CREEK NEAR CLEARWATER,49.08877,-98.98294,MB,UTC-06:00,4001061
05OB016,SNOWFLAKE CREEK NEAR SNOWFLAKE,49.02031,-98.6035,MB,UTC-06:00,4001062
05OB019,PEMBINA RIVER NEAR OUTLET OF SWAN LAKE,49.36381,-98.84019,MB,UTC-06:00,4001063
05OB021,MOWBRAY CREEK NEAR MOWBRAY,49.0004,-98.45379,MB,UTC-06:00,4001064
05OB023,PEMBINA RIVER BELOW CRYSTAL CREEK,49.22161,-99.03447,MB,UTC-06:00,4001065
05OB027,ROCK LAKE NEAR GLENORA,49.20761,-99.13439,MB,UTC-06:00,4001066
05OC001,RED RIVER AT EMERSON,49.00375,-97.22383,MB,UTC-06:00,4001067
05OC008,RED RIVER NEAR ST. NORBERT,49.78472,-97.13522,MB,UTC-06:00,4001068
05OC012,RED RIVER NEAR STE. AGATHE,49.567,-97.18175,MB,UTC-06:00,4001069
05OC016,DEADHORSE CREEK NEAR ROSENFELD,49.25081,-97.54981,MB,UTC-06:00,4001070
05OC019,BUFFALO CREEK NEAR ROSENFELD,49.19127,-97.4034,MB,UTC-06:00,4001071
05OC021,RED RIVER ABOVE FLOODWAY CONTROL STRUCTURE,49.75072,-97.13336,MB,UTC-06:00,4001072
05OC022,RIVIERE AUX MARAIS NEAR CHRISTIE,49.0745,-97.30539,MB,UTC-06:00,4001073
05OC024,KRONSGART DRAIN NEAR SEWELL,49.28064,-97.50458,MB,UTC-06:00,4001074
05OC026,RED RIVER ABOVE RED RIVER FLOODWAY,49.73931,-97.13022,MB,UTC-06:00,4001075
05OD001,ROSEAU RIVER NEAR DOMINION CITY,49.19125,-96.98445,MB,UTC-06:00,4001076
05OD004,ROSEAU RIVER AT GARDENTON,49.08942,-96.68453,MB,UTC-06:00,4001077
05OD028,MAIN DRAIN NEAR DOMINION CITY,49.13339,-97.14278,MB,UTC-06:00,4001078
05OD034,VITA DRAIN NEAR STUARTBURN,49.17667,-96.76389,MB,UTC-06:00,4001079
05OE001,RAT RIVER NEAR OTTERBURNE,49.46192,-97.00922,MB,UTC-06:00,4001080
05OE004,RAT RIVER NEAR SUNDOWN,49.20981,-96.28714,MB,UTC-06:00,4001081
05OE006,MANNING CANAL NEAR ILE DES CHENES,49.63544,-96.90628,MB,UTC-06:00,4001082
05OE007,JOUBERT CREEK AT ST. PIERRE-JOLYS,49.44024,-96.98898,MB,UTC-06:00,4001083
05OE009,TOUROND CREEK NEAR TOUROND,49.53203,-96.98478,MB,UTC-06:00,4001084
05OE010,MARSH RIVER NEAR OTTERBURNE,49.50239,-97.15594,MB,UTC-06:00,4001085
05OE011,SEINE RIVER DIVERSION NEAR ILE DES CHENES,49.69494,-96.98764,MB,UTC-06:00,4001086
05OE015,JOUBERT CREEK NEAR PANSY,49.32554,-96.76372,MB,UTC-06:00,4001087
05OF003,BOYNE RIVER NEAR CARMAN,49.51747,-97.94461,MB,UTC-06:00,4001088
05OF009,ROSEISLE CREEK NEAR ROSEISLE,49.50253,-98.32811,MB,UTC-06:00,4001089
05OF011,BOYNE RIVER NEAR ROSEISLE,49.54528,-98.41444,MB,UTC-06:00,4001090
05OF014,SHANNON CREEK NEAR MORRIS,49.35484,-97.42247,MB,UTC-06:00,4001091
05OF017,SOUTH TOBACCO CREEK NEAR MIAMI,49.37933,-98.24972,MB,UTC-06:00,4001092
05OF018,TOBACCO CREEK NEAR ROSEBANK,49.43319,-98.15992,MB,UTC-06:00,4001093
05OF020,MORRIS RIVER NEAR ROSENORT,49.49008,-97.48167,MB,UTC-06:00,4001094
05OF023,SOUTH BRANCH OF SOUTH TOBACCO CREEK NEAR HIGHWAY 240,49.36539,-98.3456,MB,UTC-06:00,4001095
05OF024,LITTLE MORRIS RIVER NEAR ROSENORT,49.45744,-97.47686,MB,UTC-06:00,4001096
05OF025,MORRIS RIVER AT BRUNKILD,49.58653,-97.58072,MB,UTC-06:00,4001097
05OF026,NORQUAY CHANNEL NEAR HOMEWOOD,49.57597,-97.80017,MB,UTC-06:00,4001098
05OG001,LA SALLE RIVER NEAR SANFORD,49.68,-97.43205,MB,UTC-06:00,4001099
05OG002,LA SALLE RIVER AT LA SALLE,49.69403,-97.26308,MB,UTC-06:00,4001100
05OG005,ELM CREEK CHANNEL NEAR ELM CREEK,49.81286,-97.98269,MB,UTC-06:00,4001101
05OG008,LA SALLE RIVER NEAR ELIE,49.88681,-97.76725,MB,UTC-06:00,4001102
05OH007,SEINE RIVER NEAR STE. ANNE,49.64372,-96.609,MB,UTC-06:00,4001103
05OH009,SEINE RIVER SOUTH OF PRAIRIE GROVE,49.77233,-96.958,MB,UTC-06:00,4001104
05OJ005,RED RIVER AT SELKIRK,50.14564,-96.86619,MB,UTC-06:00,4001105
05OJ008,NETLEY CREEK NEAR PETERSFIELD,50.32722,-97.04417,MB,UTC-06:00,4001106
05OJ015,RED RIVER AT JAMES AVENUE PUMPING STATION,49.8985,-97.13219,MB,UTC-06:00,4001107
05OJ016,DEVILS CREEK NEAR LIBAU,50.19505,-96.71383,MB,UTC-06:00,4001108
05OJ017,GRASSMERE CREEK DRAIN NEAR MIDDLECHURCH,49.99439,-97.10136,MB,UTC-06:00,4001109
05OJ021,RED RIVER UPSTREAM OF ST. ANDREWS DAM AT LOCKPORT,50.08389,-96.93742,MB,UTC-06:00,4001110
05OJ022,RED RIVER AT BREEZY POINT,50.283,-96.85856,MB,UTC-06:00,4001111
05OJ024,RED RIVER UPSTREAM OF ST ANDREWS DAM AT LOCKPORT NO.2,50.08403,-96.94094,MB,UTC-06:00,4001112
05PA006,NAMAKAN RIVER AT OUTLET OF LAC LA CROIX,48.38256,-92.17631,ON,UTC-05:00,4001113
05PA013,NAMAKAN LAKE AT SQUIRREL ISLAND,48.49686,-92.65856,ON,UTC-05:00,4001114
05PB007,RAINY LAKE NEAR FORT FRANCES,48.64912,-93.32068,ON,UTC-05:00,4001115
05PB014,TURTLE RIVER NEAR MINE CENTRE,48.85022,-92.72383,ON,UTC-05:00,4001116
05PB018,ATIKOKAN RIVER AT ATIKOKAN,48.75197,-91.58408,ON,UTC-05:00,4001117
05PB023,RAINY LAKE AT NORTHWEST BAY,48.84154,-93.62372,ON,UTC-05:00,4001118
05PB024,RAINY LAKE NEAR BEAR PASS,48.70047,-92.95836,ON,UTC-05:00,4001119
05PC021,RAINY RIVER AT RAINY RIVER,48.71702,-94.56423,ON,UTC-05:00,4001120
05PC022,LA VALLEE RIVER NEAR BURRISS,48.67844,-93.66522,ON,UTC-05:00,4001121
05PC023,PINEWOOD RIVER AT HIGHWAY NO. 617,48.79802,-94.18452,ON,UTC-05:00,4001122
05PC024,RAINY RIVER AT PITHERS POINT SITE NO.1,48.61389,-93.35472,ON,UTC-05:00,4001123
05PC025,RAINY RIVER AT PITHERS POINT SITE NO.2,48.61625,-93.35992,ON,UTC-05:00,4001124
05PC027,RAINY RIVER ABOVE LAKE OF THE WOODS,48.76743,-94.665,ON,UTC-05:00,4001125
05PD008,LAKE OF THE WOODS AT HANSON BAY,49.1328,-94.28349,ON,UTC-05:00,4001126
05PD011,LAKE OF THE WOODS AT CLEARWATER BAY,49.71256,-94.81028,ON,UTC-05:00,4001127
05PD029,LAKE OF THE WOODS AT CYCLONE ISLAND,49.32838,-94.85338,ON,UTC-05:00,4001128
05PE001,WINNIPEG RIVER BELOW KENORA POWERHOUSE,49.77281,-94.50364,ON,UTC-05:00,4001129
05PE006,LAKE OF THE WOODS EASTERN OUTLET AT KENORA POWERHOUSE,49.77253,-94.50308,ON,UTC-05:00,4001130
05PE009,WINNIPEG RIVER AT MINAKI,49.98642,-94.66308,ON,UTC-05:00,4001131
05PE011,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.1,49.77197,-94.52447,ON,UTC-05:00,4001132
05PE012,WINNIPEG RIVER BELOW NORMAN DAM AND POWERHOUSE,49.77169,-94.52475,ON,UTC-05:00,4001133
05PE014,LAKE OF THE WOODS AT KEEWATIN,49.764,-94.55448,ON,UTC-05:00,4001134
05PE028,WINNIPEG RIVER WESTERN CHANNEL NEAR TUNNEL ISLAND,49.77708,-94.52411,ON,UTC-05:00,4001135
05PE029,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.2,49.7718,-94.52093,ON,UTC-05:00,4001136
05PE030,LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.3,49.76831,-94.51764,ON,UTC-05:00,4001137
05PE031,WINNIPEG RIVER AT DARLINGTON BAY,49.77134,-94.55022,ON,UTC-05:00,4001138
05PF051,WINNIPEG RIVER ABOVE BOUNDARY FALLS,50.21225,-95.092,ON,UTC-05:00,4001139
05PF062,WINNIPEG RIVER AT LAC DU BONNET,50.25772,-96.05688,MB,UTC-06:00,4001140
05PF070,NUTIMIK LAKE AT NUTIMIK LAKE,50.14425,-95.68792,MB,UTC-06:00,4001141
05PG001,WHITESHELL RIVER AT OUTLET OF JESSICA LAKE,50.03492,-95.50667,MB,UTC-06:00,4001142
05PH003,WHITEMOUTH RIVER NEAR WHITEMOUTH,49.93878,-95.95683,MB,UTC-06:00,4001143
05PH007,BIRCH RIVER NEAR PRAWDA,49.67972,-95.78917,MB,UTC-06:00,4001144
05PJ001,BIRD RIVER AT OUTLET OF BIRD LAKE,50.46281,-95.41425,MB,UTC-06:00,4001145
05QA002,ENGLISH RIVER AT UMFREVILLE,49.87339,-91.45992,ON,UTC-05:00,4001146
05QA004,STURGEON RIVER AT MCDOUGALL MILLS,50.16728,-91.54075,ON,UTC-05:00,4001147
05QA006,PELICAN LAKE AT SIOUX LOOKOUT,50.09214,-91.91289,ON,UTC-05:00,4001148
05QB001,LAC SEUL AT LAC SEUL,50.32023,-92.27224,ON,UTC-05:00,4001149
05QB002,LAC SEUL AT HUDSON,50.09229,-92.17011,ON,UTC-05:00,4001150
05QB003,LAC SEUL AT GOLDPINES,50.637,-93.17803,ON,UTC-05:00,4001151
05QC001,CHUKUNI RIVER NEAR EAR FALLS,50.87381,-93.48478,ON,UTC-05:00,4001152
05QC004,PAKWASH LAKE BELOW SNAKE FALLS,50.82978,-93.46389,ON,UTC-05:00,4001153
05QC005,RED LAKE AT FORESTRY POINT,51.03425,-93.86417,ON,UTC-05:00,4001154
05QC006,GOLDEN CREEK NEAR RED LAKE,51.2004,-93.70844,ON,UTC-05:00,4001155
05QC007,TROUTLAKE RIVER BELOW WOMAN RIVER,50.93894,-93.09455,ON,UTC-05:00,4001156
05QD006,WABIGOON RIVER NEAR QUIBELL,49.95783,-93.40053,ON,UTC-05:00,4001157
05QD029,FOREST LAKE ABOVE CANYON LAKE,49.95722,-93.61172,ON,UTC-05:00,4001158
05QE008,CEDAR RIVER BELOW WABASKANG LAKE,50.50756,-93.25858,ON,UTC-05:00,4001159
05QE009,STURGEON RIVER AT OUTLET OF SALVESEN LAKE,50.35225,-94.46641,ON,UTC-05:00,4001160
05QE012,LONG-LEGGED RIVER BELOW LONG-LEGGED LAKE,50.677,-93.97019,ON,UTC-05:00,4001161
05QE015,GRASSY NARROWS LAKE AT GRASSY NARROWS,50.1517,-94.00474,ON,UTC-05:00,4001162
05RA001,MANIGOTAGAN RIVER NEAR MANIGOTAGAN,51.10128,-96.28303,MB,UTC-06:00,4001163
05RB003,BLOODVEIN RIVER ABOVE BLOODVEIN BAY,51.70342,-96.60453,MB,UTC-06:00,4001164
05RC001,BERENS RIVER ABOVE BERENS LAKE,51.80983,-93.52122,ON,UTC-05:00,4001165
05RD005,LAKE WINNIPEG AT BERENS RIVER,52.35331,-97.02217,MB,UTC-06:00,4001166
05RD006,FAMILY LAKE AT LITTLE GRAND RAPIDS,52.03589,-95.46033,MB,UTC-06:00,4001167
05RD008,PIGEON RIVER AT OUTLET OF ROUND LAKE,52.02883,-96.39517,MB,UTC-06:00,4001168
05RD011,ROUND LAKE AT OUTLET,52.02883,-96.39519,MB,UTC-06:00,4001169
05RE001,POPLAR RIVER AT OUTLET OF WEAVER LAKE,52.77269,-96.75908,MB,UTC-06:00,4001170
05RE002,WEAVER LAKE AT OUTLET,52.77275,-96.75914,MB,UTC-06:00,4001171
05RE003,LAKE WINNIPEG AT GEORGE ISLAND,52.81842,-97.61956,MB,UTC-06:00,4001172
05SA002,BROKENHEAD RIVER NEAR BEAUSEJOUR,50.09014,-96.42833,MB,UTC-06:00,4001173
05SA003,LAKE WINNIPEG AT VICTORIA BEACH,50.69511,-96.56217,MB,UTC-06:00,4001174
05SB006,LAKE WINNIPEG AT GIMLI,50.63101,-96.98169,MB,UTC-06:00,4001175
05SC002,ICELANDIC RIVER NEAR RIVERTON,50.96472,-97.03747,MB,UTC-06:00,4001176
05SD001,LAKE WINNIPEG AT PINE DOCK,51.63969,-96.80331,MB,UTC-06:00,4001177
05SD002,LAKE WINNIPEG AT MATHESON ISLAND LANDING,51.72388,-96.91338,MB,UTC-06:00,4001178
05SD004,EAST FISHER RIVER NEAR HODGSON,51.21522,-97.53381,MB,UTC-06:00,4001179
05SD005,FISHER RIVER NEAR FISHERTON,51.18592,-97.70142,MB,UTC-06:00,4001180
05SD006,FISHER RIVER NORTH OF DALLAS,51.41031,-97.47028,MB,UTC-06:00,4001181
05SG001,LAKE WINNIPEG AT MISSION POINT,53.19112,-99.21198,MB,UTC-06:00,4001182
05TD001,GRASS RIVER ABOVE STANDING STONE FALLS,55.74062,-97.00517,MB,UTC-06:00,4001183
05TE002,BURNTWOOD RIVER ABOVE LEAF RAPIDS,55.49662,-99.22089,MB,UTC-06:00,4001184
05TF001,FOOTPRINT LAKE AT NELSON HOUSE,55.78307,-98.88152,MB,UTC-06:00,4001185
05TF002,FOOTPRINT RIVER ABOVE FOOTPRINT LAKE,55.93119,-98.88886,MB,UTC-06:00,4001186
05TF004,RAT LAKE NEAR NOTIGI CONTROL STRUCTURE,56.1325,-99.48342,MB,UTC-06:00,4001187
05TG001,BURNTWOOD RIVER NEAR THOMPSON,55.74217,-97.89567,MB,UTC-06:00,4001188
05TG002,TAYLOR RIVER NEAR THOMPSON,55.48975,-98.19194,MB,UTC-06:00,4001189
05TG003,ODEI RIVER NEAR THOMPSON,55.99526,-97.35762,MB,UTC-06:00,4001190
05TG005,BURNTWOOD RIVER ABOVE MANASAN FALLS,55.71292,-97.94864,MB,UTC-06:00,4001191
05TG006,SAPOCHI RIVER NEAR NELSON HOUSE,55.9085,-98.49192,MB,UTC-06:00,4001192
05UF003,SPLIT LAKE AT SPLIT LAKE,56.24386,-96.08729,MB,UTC-06:00,4001193
05UF004,KETTLE RIVER NEAR GILLAM,56.34156,-94.697,MB,UTC-06:00,4001194
05UG001,LIMESTONE RIVER NEAR BIRD,56.51258,-94.21617,MB,UTC-06:00,4001195
05UH001,ANGLING RIVER NEAR BIRD,56.67694,-93.64111,MB,UTC-06:00,4001196
05UH002,WEIR RIVER ABOVE THE MOUTH,57.02306,-93.45306,MB,UTC-06:00,4001197
06AA001,BEAVER RIVER NEAR GOODRIDGE,54.43605,-111.36745,AB,UTC-07:00,4001198
06AA002,AMISK RIVER AT HIGHWAY NO. 36,54.47454,-112.01435,AB,UTC-07:00,4001199
06AB001,SAND RIVER NEAR THE MOUTH,54.46749,-111.18759,AB,UTC-07:00,4001200
06AB002,WOLF RIVER AT OUTLET OF WOLF LAKE,54.7128,-111.00227,AB,UTC-07:00,4001201
06AC002,MOORE LAKE NEAR COLD LAKE,54.50021,-110.5693,AB,UTC-07:00,4001202
06AC003,HILDA LAKE NEAR COLD LAKE,54.52293,-110.41735,AB,UTC-07:00,4001203
06AC004,ETHEL LAKE NEAR COLD LAKE,54.54471,-110.33614,AB,UTC-07:00,4001204
06AC007,MURIEL LAKE NEAR GURNEYVILLE,54.15892,-110.74616,AB,UTC-07:00,4001205
06AD006,BEAVER RIVER AT COLD LAKE RESERVE,54.35516,-110.21728,AB,UTC-07:00,4001206
06AF001,COLD RIVER AT OUTLET OF COLD LAKE,54.56602,-109.84243,SK,UTC-07:00,4001207
06AG002,DORE RIVER NEAR THE MOUTH,54.93069,-107.74406,SK,UTC-06:00,4001208
06BA002,DILLON RIVER BELOW DILLON LAKE,55.71444,-109.39681,SK,UTC-06:00,4001209
06BB003,CHURCHILL RIVER NEAR PATUANAK,55.92317,-107.72572,SK,UTC-06:00,4001210
06BB005,CANOE RIVER NEAR BEAUVAL,55.39683,-108.01883,SK,UTC-06:00,4001211
06BD001,HAULTAIN RIVER ABOVE NORBERT RIVER,56.24522,-106.56336,SK,UTC-06:00,4001212
06CA002,WASKESIU LAKE AT WASKESIU LAKE,53.95058,-106.09381,SK,UTC-06:00,4001213
06CA008,CREAN LAKE AT THE WARDEN STATION,54.03122,-106.24697,SK,UTC-06:00,4001214
06CA010,KINGSMERE LAKE AT THE WARDEN STATION,54.04528,-106.43906,SK,UTC-06:00,4001215
06CB001,LAC LA RONGE AT LA RONGE,55.10331,-105.27239,SK,UTC-06:00,4001216
06CB002,RAPID RIVER AT OUTLET OF LAC LA RONGE,55.35226,-104.50178,SK,UTC-06:00,4001217
06CD002,CHURCHILL RIVER ABOVE OTTER RAPIDS,55.64769,-104.736,SK,UTC-06:00,4001218
06DA001,WOLLASTON LAKE AT ROSS CHANNEL,58.48353,-103.28533,SK,UTC-06:00,4001219
06DA002,COCHRANE RIVER NEAR BROCHET,58.00431,-101.3955,MB,UTC-06:00,4001220
06DA004,GEIKIE RIVER BELOW WHEELER RIVER,57.58417,-104.18536,SK,UTC-06:00,4001221
06DA005,WHEELER RIVER BELOW RUSSELL LAKE,57.47856,-104.98769,SK,UTC-06:00,4001222
06DB001,REINDEER LAKE AT BROCHET,57.88028,-101.66717,MB,UTC-06:00,4001223
06DB004,REINDEER LAKE AT SOUTHEND,56.33837,-103.28401,SK,UTC-06:00,4001224
06DC001,WATHAMAN RIVER BELOW WATHAMAN LAKE,57.08933,-103.7095,SK,UTC-06:00,4001225
06DD002,REINDEER RIVER ABOVE DEVIL RAPIDS,56.19414,-103.15893,SK,UTC-06:00,4001226
06DD003,WAPISKAU RIVER ABOVE WHITE LAKE,56.00672,-103.32653,SK,UTC-06:00,4001227
06EA002,CHURCHILL RIVER AT SANDY BAY,55.52489,-102.31589,SK,UTC-06:00,4001228
06EA006,CHURCHILL RIVER ABOVE GRANVILLE FALLS,56.14766,-100.45933,MB,UTC-06:00,4001229
06EA011,CHURCHILL RIVER ABOVE WINTEGO RAPIDS,55.57528,-102.82997,SK,UTC-06:00,4001230
06EA012,PUKATAWAGAN LAKE AT PUKATAWAGAN,55.74856,-101.31994,MB,UTC-06:00,4001231
06EA014,SISIPUK LAKE AT OUTLET,55.749,-101.62006,MB,UTC-06:00,4001232
06EB002,GRANVILLE LAKE AT GRANVILLE LAKE,56.23303,-100.57194,MB,UTC-06:00,4001233
06EB004,CHURCHILL RIVER ABOVE LEAF RAPIDS,56.46822,-100.03602,MB,UTC-06:00,4001234
06EB006,RUSSELL LAKE NEAR HERRIOT,56.34053,-101.36522,MB,UTC-06:00,4001235
06EB007,EAGER LAKE NEAR TOD LAKE,56.53925,-101.55664,MB,UTC-06:00,4001236
06EC001,SOUTHERN INDIAN LAKE NEAR SOUTH INDIAN LAKE,56.7785,-98.94136,MB,UTC-06:00,4001237
06EC002,SOUTH BAY DIVERSION CHANNEL AT SOUTH BAY,56.6735,-99.04425,MB,UTC-06:00,4001238
06EC003,SOUTHERN INDIAN LAKE AT SOUTH BAY,56.68727,-99.02348,MB,UTC-06:00,4001239
06EC006,SOUTHERN INDIAN LAKE AT MISSI FALLS,57.31306,-98.16111,MB,UTC-06:00,4001240
06EC007,SOUTHERN INDIAN LAKE NEAR OPACHUANAU LAKE,56.78322,-99.52528,MB,UTC-06:00,4001241
06FA001,GAUER RIVER BELOW THORSTEINSON LAKE,57.30206,-97.52494,MB,UTC-06:00,4001242
06FB001,CHURCHILL RIVER BELOW FIDLER LAKE,57.23888,-96.83245,MB,UTC-06:00,4001243
06FB002,LITTLE BEAVER RIVER NEAR THE MOUTH,57.65328,-95.66386,MB,UTC-06:00,4001244
06FC001,LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE,56.95292,-95.73925,MB,UTC-06:00,4001245
06FD001,CHURCHILL RIVER ABOVE RED HEAD RAPIDS,58.11862,-94.62245,MB,UTC-06:00,4001246
06FD002,DEER RIVER NORTH OF BELCHER,58.01353,-94.19806,MB,UTC-06:00,4001247
06GD001,SEAL RIVER BELOW GREAT ISLAND,58.89129,-96.27669,MB,UTC-06:00,4001248
06HB002,THLEWIAZA RIVER ABOVE OUTLET SEALHOLE LAKE,60.78653,-98.77694,NU,UTC-07:00,4001249
06JA001,THELON RIVER AT THE OUTLET OF DOUBLE BARREL LAKE,62.56758,-104.83953,NT,UTC-07:00,4001250
06JB001,HANBURY RIVER ABOVE HOARE LAKE,63.59111,-105.15444,NT,UTC-07:00,4001251
06JC002,THELON RIVER ABOVE BEVERLY LAKE,64.53039,-101.36233,NU,UTC-07:00,4001252
06KB003,DUBAWNT RIVER ABOVE DUBAWNT LAKE,62.85986,-102.23892,NT,UTC-07:00,4001253
06KC003,DUBAWNT RIVER AT OUTLET OF MARJORIE LAKE,64.23242,-99.47608,NU,UTC-07:00,4001254
06LA003,ENNADAI LAKE NEAR ENNADAI,61.11392,-101.02897,NU,UTC-07:00,4001255
06LC001,KAZAN RIVER ABOVE KAZAN FALLS,63.65258,-95.85211,NU,UTC-07:00,4001256
06MA006,THELON RIVER BELOW OUTLET OF SCHULTZ LAKE,64.77828,-97.05386,NU,UTC-07:00,4001257
06OA007,BROWN RIVER AT THE OUTLET OF BROWN LAKE,65.93458,-91.06656,NU,UTC-07:00,4001258
07AA001,MIETTE RIVER NEAR JASPER,52.86412,-118.10717,AB,UTC-07:00,4001259
07AA002,ATHABASCA RIVER NEAR JASPER,52.91019,-118.0587,AB,UTC-07:00,4001260
07AA007,SUNWAPTA RIVER AT ATHABASCA GLACIER,52.21627,-117.23209,AB,UTC-07:00,4001261
07AC001,WILDHAY RIVER NEAR HINTON,53.52356,-117.94672,AB,UTC-07:00,4001262
07AC007,BERLAND RIVER NEAR THE MOUTH,54.01327,-116.96338,AB,UTC-07:00,4001263
07AC008,LITTLE BERLAND RIVER AT HIGHWAY NO. 40,53.67866,-118.24116,AB,UTC-07:00,4001264
07AD002,ATHABASCA RIVER AT HINTON,53.42429,-117.56942,AB,UTC-07:00,4001265
07AF002,MCLEOD RIVER ABOVE EMBARRAS RIVER,53.47018,-116.63149,AB,UTC-07:00,4001266
07AF003,WAMPUS CREEK NEAR HINTON,53.15746,-117.26089,AB,UTC-07:00,4001267
07AF010,SUNDANCE CREEK NEAR BICKERDIKE,53.56652,-116.70331,AB,UTC-07:00,4001268
07AF013,MCLEOD RIVER NEAR CADOMIN,53.07943,-117.19806,AB,UTC-07:00,4001269
07AF014,EMBARRAS RIVER NEAR WEALD,53.37592,-116.8062,AB,UTC-07:00,4001270
07AF015,GREGG RIVER NEAR THE MOUTH,53.25128,-117.35886,AB,UTC-07:00,4001271
07AG003,WOLF CREEK AT HIGHWAY NO. 16A,53.59835,-116.27184,AB,UTC-07:00,4001272
07AG004,MCLEOD RIVER NEAR WHITECOURT,54.01247,-115.83964,AB,UTC-07:00,4001273
07AG007,MCLEOD RIVER NEAR ROSEVEAR,53.69705,-116.16202,AB,UTC-07:00,4001274
07AG008,GROAT CREEK NEAR WHITECOURT,54.03253,-115.84233,AB,UTC-07:00,4001275
